average_train_loss_per_token,average_validation_accuracy_per_token,average_validation_loss_per_token,epoch,step
0.6629253029823303,,,1,9599
0.5967778563499451,,,1,9649
0.7162054181098938,,,1,9699
0.6076995730400085,,,1,9749
0.6304059624671936,,,1,9799
0.6008023023605347,,,1,9849
0.6320145726203918,,,1,9899
0.6272519826889038,,,1,9949
0.5707941055297852,,,1,9999
0.5925294756889343,,,1,10049
0.6436065435409546,,,1,10099
0.6135820746421814,,,1,10149
0.6519599556922913,,,1,10199
0.5791247487068176,,,1,10249
0.6129768490791321,,,1,10299
0.5829216241836548,,,1,10349
0.582021176815033,,,1,10399
0.6546657085418701,,,1,10449
0.6286991238594055,,,1,10499
0.6254268288612366,,,1,10549
0.6212791800498962,,,1,10599
0.5775126218795776,,,1,10649
0.6422996520996094,,,1,10699
0.6400086879730225,,,1,10749
0.5680606961250305,,,1,10799
0.6167494654655457,,,1,10849
0.5903350710868835,,,1,10899
0.5819576382637024,,,1,10949
0.5731546878814697,,,1,10999
0.6197862029075623,,,1,11049
0.6292560696601868,,,1,11099
0.6218074560165405,,,1,11149
0.6065958738327026,,,1,11199
0.569186270236969,,,1,11249
0.596497118473053,,,1,11299
0.6015276312828064,,,1,11349
0.5849704742431641,,,1,11399
0.5651543140411377,,,1,11449
0.5740583539009094,,,1,11499
0.6113080978393555,,,1,11549
0.5494074821472168,,,1,11599
0.6277186870574951,,,1,11649
0.6229782700538635,,,1,11699
0.5192493200302124,,,1,11749
0.5638439655303955,,,1,11799
0.6188894510269165,,,1,11849
0.6110126972198486,,,1,11899
0.5542851686477661,,,1,11949
0.5763397812843323,,,1,11999
0.5418593287467957,,,1,12049
0.5617106556892395,,,1,12099
0.6148018836975098,,,1,12149
0.570870041847229,,,1,12199
0.5694259405136108,,,1,12249
0.5354354381561279,,,1,12299
0.5855039954185486,,,1,12349
0.6118320822715759,,,1,12399
0.5250033736228943,,,1,12449
0.6005408763885498,,,1,12499
0.5841941833496094,,,1,12549
0.5602446794509888,,,1,12599
0.5647338032722473,,,1,12649
0.5624626278877258,,,1,12699
0.5674589276313782,,,1,12749
0.5790718793869019,,,1,12799
0.5249150991439819,,,1,12849
0.554163932800293,,,1,12899
0.6067390441894531,,,1,12949
0.5752456188201904,,,1,12999
0.5612814426422119,,,1,13049
0.638351559638977,,,1,13099
0.5397228002548218,,,1,13149
0.5394987463951111,,,1,13199
0.5548697113990784,,,1,13249
0.5400452613830566,,,1,13299
0.5979490280151367,,,1,13349
0.5753041505813599,,,1,13399
0.5342660546302795,,,1,13449
0.5390372276306152,,,1,13499
0.5538647174835205,,,1,13549
0.570789635181427,,,1,13599
0.563442587852478,,,1,13649
0.5653437972068787,,,1,13699
0.5792840123176575,,,1,13749
0.49384549260139465,,,1,13799
0.5382982492446899,,,1,13849
0.5390648245811462,,,1,13899
0.5291060209274292,,,1,13949
0.5596411228179932,,,1,13999
0.5520859956741333,,,1,14049
0.529413640499115,,,1,14099
0.5487414002418518,,,1,14149
0.5502330660820007,,,1,14199
0.5118790864944458,,,1,14249
0.5438129901885986,,,1,14299
0.5276630520820618,,,1,14349
0.5723007321357727,,,1,14399
0.5553110241889954,,,1,14449
0.5146845579147339,,,1,14499
0.5402469038963318,,,1,14549
0.49897775053977966,,,1,14599
0.5561022162437439,,,1,14649
0.5549646615982056,,,1,14699
0.5134070515632629,,,1,14749
0.540100634098053,,,1,14799
0.5413797497749329,,,1,14849
0.5675331354141235,,,1,14899
0.5441542267799377,,,1,14949
0.5516358017921448,,,1,14999
0.5361037254333496,,,1,15049
0.5722178220748901,,,1,15099
0.5427865982055664,,,1,15149
0.6050395965576172,,,1,15199
0.5358022451400757,,,1,15249
0.5390259027481079,,,1,15299
0.48541226983070374,,,1,15349
0.5656946301460266,,,1,15399
0.5515917539596558,,,1,15449
0.5357031226158142,,,1,15499
0.535764753818512,,,1,15549
0.5545219779014587,,,1,15599
0.4917376637458801,,,1,15649
0.515294075012207,,,1,15699
0.5184481739997864,,,1,15749
0.5354467630386353,,,1,15799
0.5718922019004822,,,1,15849
0.5208329558372498,,,1,15899
0.5084449052810669,,,1,15949
0.5107924938201904,,,1,15999
0.5127303004264832,,,1,16049
0.5332244038581848,,,1,16099
0.5308001637458801,,,1,16149
0.4691312313079834,,,1,16199
0.4885566532611847,,,1,16249
0.550552248954773,,,1,16299
0.5331719517707825,,,1,16349
0.4931601881980896,,,1,16399
0.4855421781539917,,,1,16449
0.5192206501960754,,,1,16499
0.4564240276813507,,,1,16549
0.5600886344909668,,,1,16599
0.49321767687797546,,,1,16649
0.4986732006072998,,,1,16699
0.493281751871109,,,1,16749
0.4603901207447052,,,1,16799
0.5034214854240417,,,1,16849
0.4789418876171112,,,1,16899
0.5111656785011292,,,1,16949
0.4965963065624237,,,1,16999
0.43989795446395874,,,1,17049
0.4985077381134033,,,1,17099
0.48892197012901306,,,1,17149
0.5059599876403809,,,1,17199
0.4955597221851349,,,1,17249
0.48514536023139954,,,1,17299
0.5123195052146912,,,1,17349
0.49919137358665466,,,1,17399
0.48136165738105774,,,1,17449
0.5261436104774475,,,1,17499
0.45437172055244446,,,1,17549
0.4686429500579834,,,1,17599
0.5053688287734985,,,1,17649
0.5179215669631958,,,1,17699
0.45034387707710266,,,1,17749
0.49429962038993835,,,1,17799
0.44893789291381836,,,1,17849
0.4864063262939453,,,1,17899
0.5400481820106506,,,1,17949
0.49381253123283386,,,1,17999
0.5203303694725037,,,1,18049
0.4510975480079651,,,1,18099
0.49796441197395325,,,1,18149
0.4332217872142792,,,1,18199
0.4870576858520508,,,1,18249
0.4424612522125244,,,1,18299
0.4787461757659912,,,1,18349
,0.8429532051086426,0.41629642248153687,1,18397
0.4584757685661316,,,2,18399
0.4641144275665283,,,2,18449
0.4470289647579193,,,2,18499
0.5359402298927307,,,2,18549
0.44044575095176697,,,2,18599
0.47331175208091736,,,2,18649
0.48762428760528564,,,2,18699
0.4482397139072418,,,2,18749
0.4776240587234497,,,2,18799
0.4654499590396881,,,2,18849
0.44399842619895935,,,2,18899
0.4713166654109955,,,2,18949
0.49523797631263733,,,2,18999
0.4546453356742859,,,2,19049
0.47373631596565247,,,2,19099
0.46123066544532776,,,2,19149
0.44580110907554626,,,2,19199
0.48887211084365845,,,2,19249
0.5133089423179626,,,2,19299
0.46946367621421814,,,2,19349
0.4599684476852417,,,2,19399
0.49678781628608704,,,2,19449
0.4565129578113556,,,2,19499
0.446090966463089,,,2,19549
0.39881232380867004,,,2,19599
0.4655905067920685,,,2,19649
0.4873940646648407,,,2,19699
0.41812410950660706,,,2,19749
0.45519205927848816,,,2,19799
0.4267188310623169,,,2,19849
0.4234985411167145,,,2,19899
0.443027138710022,,,2,19949
0.4949071407318115,,,2,19999
0.4604918360710144,,,2,20049
0.45578742027282715,,,2,20099
0.402620792388916,,,2,20149
0.424929678440094,,,2,20199
0.43860122561454773,,,2,20249
0.41167646646499634,,,2,20299
0.4471965730190277,,,2,20349
0.5087381601333618,,,2,20399
0.3955911695957184,,,2,20449
0.4446497857570648,,,2,20499
0.4152607321739197,,,2,20549
0.4202761948108673,,,2,20599
0.3408491909503937,,,2,20649
0.45811179280281067,,,2,20699
0.397925466299057,,,2,20749
0.4106191098690033,,,2,20799
0.4155002534389496,,,2,20849
0.3754097521305084,,,2,20899
0.43448302149772644,,,2,20949
0.44243913888931274,,,2,20999
0.44810739159584045,,,2,21049
0.46179094910621643,,,2,21099
0.3646606504917145,,,2,21149
0.4393320083618164,,,2,21199
0.43981048464775085,,,2,21249
0.42259564995765686,,,2,21299
0.4220927953720093,,,2,21349
0.4223889112472534,,,2,21399
0.37738683819770813,,,2,21449
0.42956721782684326,,,2,21499
0.41016682982444763,,,2,21549
0.4136127829551697,,,2,21599
0.47398319840431213,,,2,21649
0.44368013739585876,,,2,21699
0.3982340395450592,,,2,21749
0.4183642566204071,,,2,21799
0.39351314306259155,,,2,21849
0.4050370752811432,,,2,21899
0.38835662603378296,,,2,21949
0.3891124427318573,,,2,21999
0.3456532061100006,,,2,22049
0.38074395060539246,,,2,22099
0.40368935465812683,,,2,22149
0.4260281026363373,,,2,22199
0.38844501972198486,,,2,22249
0.4006696343421936,,,2,22299
0.38196229934692383,,,2,22349
0.45867833495140076,,,2,22399
0.43241479992866516,,,2,22449
0.41444477438926697,,,2,22499
0.43262091279029846,,,2,22549
0.39875394105911255,,,2,22599
0.3894970118999481,,,2,22649
0.4321828782558441,,,2,22699
0.4213816225528717,,,2,22749
0.4056701362133026,,,2,22799
0.4293493628501892,,,2,22849
0.3842923045158386,,,2,22899
0.37355393171310425,,,2,22949
0.408816933631897,,,2,22999
0.37185147404670715,,,2,23049
0.3818924129009247,,,2,23099
0.39038965106010437,,,2,23149
0.4106724262237549,,,2,23199
0.36605387926101685,,,2,23249
0.3690645098686218,,,2,23299
0.3887658417224884,,,2,23349
0.42017367482185364,,,2,23399
0.3807651102542877,,,2,23449
0.393519788980484,,,2,23499
0.42475783824920654,,,2,23549
0.3996482193470001,,,2,23599
0.41407302021980286,,,2,23649
0.33290520310401917,,,2,23699
0.35531139373779297,,,2,23749
0.3910706341266632,,,2,23799
0.3392987847328186,,,2,23849
0.4045420289039612,,,2,23899
0.3622949719429016,,,2,23949
0.39598795771598816,,,2,23999
0.42684170603752136,,,2,24049
0.3576050400733948,,,2,24099
0.36937642097473145,,,2,24149
0.3618089556694031,,,2,24199
0.3764655590057373,,,2,24249
0.3583424985408783,,,2,24299
0.3617287576198578,,,2,24349
0.4080415368080139,,,2,24399
0.37364718317985535,,,2,24449
0.3622092604637146,,,2,24499
0.35656529664993286,,,2,24549
0.3335658609867096,,,2,24599
0.393852561712265,,,2,24649
0.3586426079273224,,,2,24699
0.3669704794883728,,,2,24749
0.4066375195980072,,,2,24799
0.38183045387268066,,,2,24849
0.3677227795124054,,,2,24899
0.40476885437965393,,,2,24949
0.38206154108047485,,,2,24999
0.3887891471385956,,,2,25049
0.3776792287826538,,,2,25099
0.375694215297699,,,2,25149
0.35830041766166687,,,2,25199
0.3792261779308319,,,2,25249
0.33627641201019287,,,2,25299
0.31787019968032837,,,2,25349
0.34049177169799805,,,2,25399
0.3917679488658905,,,2,25449
0.37298041582107544,,,2,25499
0.3635508418083191,,,2,25549
0.3352326452732086,,,2,25599
0.33008912205696106,,,2,25649
0.3509247601032257,,,2,25699
0.33466053009033203,,,2,25749
0.3295021057128906,,,2,25799
0.3278694450855255,,,2,25849
0.34542426466941833,,,2,25899
0.40441226959228516,,,2,25949
0.3216864764690399,,,2,25999
0.3887972831726074,,,2,26049
0.2899836003780365,,,2,26099
0.32648152112960815,,,2,26149
0.3791252672672272,,,2,26199
0.3223204016685486,,,2,26249
0.33877575397491455,,,2,26299
0.38890066742897034,,,2,26349
0.360465407371521,,,2,26399
0.3497024476528168,,,2,26449
0.30139535665512085,,,2,26499
0.3445144295692444,,,2,26549
0.354480117559433,,,2,26599
0.34877678751945496,,,2,26649
0.3374525308609009,,,2,26699
0.3592469096183777,,,2,26749
0.3644479811191559,,,2,26799
0.30364054441452026,,,2,26849
0.31347155570983887,,,2,26899
0.32752445340156555,,,2,26949
0.3341260552406311,,,2,26999
0.3370625078678131,,,2,27049
0.3039837181568146,,,2,27099
0.31402117013931274,,,2,27149
0.29467520117759705,,,2,27199
0.3426167070865631,,,2,27249
0.3256998658180237,,,2,27299
0.36166349053382874,,,2,27349
0.3614164888858795,,,2,27399
0.3401564359664917,,,2,27449
0.34484848380088806,,,2,27499
0.328703373670578,,,2,27549
,0.9033997058868408,0.2599146068096161,2,27596
0.3499484062194824,,,3,27599
0.31518682837486267,,,3,27649
0.3088998794555664,,,3,27699
0.32746049761772156,,,3,27749
0.3171623945236206,,,3,27799
0.33581283688545227,,,3,27849
0.33143213391304016,,,3,27899
0.29260188341140747,,,3,27949
0.3384077548980713,,,3,27999
0.3735540211200714,,,3,28049
0.3060583770275116,,,3,28099
0.3242018222808838,,,3,28149
0.3339931070804596,,,3,28199
0.3155248463153839,,,3,28249
0.33006805181503296,,,3,28299
0.35474056005477905,,,3,28349
0.3224523961544037,,,3,28399
0.33497175574302673,,,3,28449
0.3534086346626282,,,3,28499
0.2977142930030823,,,3,28549
0.3269791603088379,,,3,28599
0.324668288230896,,,3,28649
0.3593066930770874,,,3,28699
0.30417245626449585,,,3,28749
0.2954774498939514,,,3,28799
0.32583820819854736,,,3,28849
0.31765109300613403,,,3,28899
0.34914350509643555,,,3,28949
0.2964596152305603,,,3,28999
0.328542023897171,,,3,29049
0.34116095304489136,,,3,29099
0.33088523149490356,,,3,29149
0.2823570668697357,,,3,29199
0.33082616329193115,,,3,29249
0.2966688573360443,,,3,29299
0.29140621423721313,,,3,29349
0.29187846183776855,,,3,29399
0.3281231224536896,,,3,29449
0.29912084341049194,,,3,29499
0.3077404499053955,,,3,29549
0.2816378176212311,,,3,29599
0.30836156010627747,,,3,29649
0.2788156569004059,,,3,29699
0.3612968623638153,,,3,29749
0.32202768325805664,,,3,29799
0.29892218112945557,,,3,29849
0.3003779947757721,,,3,29899
0.3085152506828308,,,3,29949
0.37437349557876587,,,3,29999
0.2680472135543823,,,3,30049
0.28788021206855774,,,3,30099
0.3345738351345062,,,3,30149
0.3670461177825928,,,3,30199
0.32574379444122314,,,3,30249
0.32139208912849426,,,3,30299
0.275501549243927,,,3,30349
0.3321012854576111,,,3,30399
0.34642294049263,,,3,30449
0.358564168214798,,,3,30499
0.3055935800075531,,,3,30549
0.284147709608078,,,3,30599
0.3153055012226105,,,3,30649
0.27899056673049927,,,3,30699
0.33851316571235657,,,3,30749
0.30125701427459717,,,3,30799
0.2603145241737366,,,3,30849
0.3010796308517456,,,3,30899
0.2969607710838318,,,3,30949
0.32357123494148254,,,3,30999
0.2962118089199066,,,3,31049
0.3268323242664337,,,3,31099
0.2977331578731537,,,3,31149
0.32480141520500183,,,3,31199
0.3444518446922302,,,3,31249
0.35563382506370544,,,3,31299
0.2546312212944031,,,3,31349
0.266462504863739,,,3,31399
0.3603389859199524,,,3,31449
0.25616520643234253,,,3,31499
0.2881565988063812,,,3,31549
0.28176313638687134,,,3,31599
0.2987492084503174,,,3,31649
0.26882684230804443,,,3,31699
0.31809478998184204,,,3,31749
0.28791484236717224,,,3,31799
0.281438410282135,,,3,31849
0.28919073939323425,,,3,31899
0.3051196336746216,,,3,31949
0.27369940280914307,,,3,31999
0.3033020496368408,,,3,32049
0.2814449071884155,,,3,32099
0.2719314694404602,,,3,32149
0.29325252771377563,,,3,32199
0.2801399827003479,,,3,32249
0.3255877196788788,,,3,32299
0.27472424507141113,,,3,32349
0.2845434248447418,,,3,32399
0.28618258237838745,,,3,32449
0.2962641417980194,,,3,32499
0.3299664258956909,,,3,32549
0.3124164044857025,,,3,32599
0.28166624903678894,,,3,32649
0.2763998210430145,,,3,32699
0.28902584314346313,,,3,32749
0.3104117214679718,,,3,32799
0.2888104319572449,,,3,32849
0.2661362290382385,,,3,32899
0.2887120544910431,,,3,32949
0.2737298607826233,,,3,32999
0.2875247597694397,,,3,33049
0.2799086272716522,,,3,33099
0.31461066007614136,,,3,33149
0.2779102623462677,,,3,33199
0.23810355365276337,,,3,33249
0.311040461063385,,,3,33299
0.28752726316452026,,,3,33349
0.26491737365722656,,,3,33399
0.3294467628002167,,,3,33449
0.30674660205841064,,,3,33499
0.3318637013435364,,,3,33549
0.3090210258960724,,,3,33599
0.2450827956199646,,,3,33649
0.28934845328330994,,,3,33699
0.353969931602478,,,3,33749
0.2826058864593506,,,3,33799
0.24310214817523956,,,3,33849
0.2815156877040863,,,3,33899
0.34545451402664185,,,3,33949
0.31656381487846375,,,3,33999
0.2729058265686035,,,3,34049
0.25944948196411133,,,3,34099
0.28751686215400696,,,3,34149
0.2396729737520218,,,3,34199
0.27702003717422485,,,3,34249
0.2615440785884857,,,3,34299
0.27285531163215637,,,3,34349
0.300915390253067,,,3,34399
0.3198215663433075,,,3,34449
0.24976162612438202,,,3,34499
0.2658780515193939,,,3,34549
0.26962998509407043,,,3,34599
0.25193506479263306,,,3,34649
0.28325363993644714,,,3,34699
0.29830989241600037,,,3,34749
0.25454869866371155,,,3,34799
0.26904305815696716,,,3,34849
0.2625921070575714,,,3,34899
0.2957931160926819,,,3,34949
0.2589145600795746,,,3,34999
0.3008677065372467,,,3,35049
0.23765403032302856,,,3,35099
0.29536202549934387,,,3,35149
0.2944876551628113,,,3,35199
0.28727006912231445,,,3,35249
0.2738575041294098,,,3,35299
0.32010719180107117,,,3,35349
0.2705535590648651,,,3,35399
0.2645920217037201,,,3,35449
0.27279072999954224,,,3,35499
0.28617510199546814,,,3,35549
0.31990161538124084,,,3,35599
0.2712514400482178,,,3,35649
0.3079012334346771,,,3,35699
0.2967566251754761,,,3,35749
0.2972930669784546,,,3,35799
0.287900447845459,,,3,35849
0.3209730386734009,,,3,35899
0.28652405738830566,,,3,35949
0.2373763620853424,,,3,35999
0.3053569793701172,,,3,36049
0.2920066714286804,,,3,36099
0.311541885137558,,,3,36149
0.2356589138507843,,,3,36199
0.22495737671852112,,,3,36249
0.23207131028175354,,,3,36299
0.29908227920532227,,,3,36349
0.27120915055274963,,,3,36399
0.26792436838150024,,,3,36449
0.2532995045185089,,,3,36499
0.30659693479537964,,,3,36549
0.2837305963039398,,,3,36599
0.28398674726486206,,,3,36649
0.24369026720523834,,,3,36699
0.25206702947616577,,,3,36749
,0.9252639412879944,0.2031371295452118,3,36795
0.28689366579055786,,,4,36799
0.23601773381233215,,,4,36849
0.26022714376449585,,,4,36899
0.2323419451713562,,,4,36949
0.274728387594223,,,4,36999
0.2765343487262726,,,4,37049
0.21939195692539215,,,4,37099
0.28088444471359253,,,4,37149
0.2510783076286316,,,4,37199
0.24052366614341736,,,4,37249
0.289265513420105,,,4,37299
0.25804439187049866,,,4,37349
0.2451888918876648,,,4,37399
0.26449063420295715,,,4,37449
0.24485090374946594,,,4,37499
0.28261861205101013,,,4,37549
0.23383383452892303,,,4,37599
0.28680485486984253,,,4,37649
0.2537248730659485,,,4,37699
0.2451787143945694,,,4,37749
0.25283336639404297,,,4,37799
0.25068947672843933,,,4,37849
0.2702248990535736,,,4,37899
0.24579527974128723,,,4,37949
0.24060536921024323,,,4,37999
0.25156959891319275,,,4,38049
0.23600172996520996,,,4,38099
0.23999670147895813,,,4,38149
0.24175356328487396,,,4,38199
0.2669142484664917,,,4,38249
0.249020516872406,,,4,38299
0.2583116888999939,,,4,38349
0.270516961812973,,,4,38399
0.25816088914871216,,,4,38449
0.27227798104286194,,,4,38499
0.28006163239479065,,,4,38549
0.280527263879776,,,4,38599
0.2646876275539398,,,4,38649
0.25282055139541626,,,4,38699
0.26516199111938477,,,4,38749
0.2545158565044403,,,4,38799
0.28630489110946655,,,4,38849
0.2806362211704254,,,4,38899
0.2462836503982544,,,4,38949
0.2318495512008667,,,4,38999
0.28363117575645447,,,4,39049
0.27845215797424316,,,4,39099
0.2749043405056,,,4,39149
0.23741184175014496,,,4,39199
0.2700763940811157,,,4,39249
0.2758956551551819,,,4,39299
0.21637211740016937,,,4,39349
0.23381754755973816,,,4,39399
0.24428877234458923,,,4,39449
0.2942725121974945,,,4,39499
0.20544494688510895,,,4,39549
0.2547500729560852,,,4,39599
0.21278148889541626,,,4,39649
0.27294182777404785,,,4,39699
0.25521039962768555,,,4,39749
0.2917688190937042,,,4,39799
0.23717767000198364,,,4,39849
0.2754167914390564,,,4,39899
0.2575743794441223,,,4,39949
0.25503847002983093,,,4,39999
0.239141583442688,,,4,40049
0.28837642073631287,,,4,40099
0.21828114986419678,,,4,40149
0.2494322955608368,,,4,40199
0.23763000965118408,,,4,40249
0.2407710999250412,,,4,40299
0.23016241192817688,,,4,40349
0.24160733819007874,,,4,40399
0.2534933388233185,,,4,40449
0.22703269124031067,,,4,40499
0.24992936849594116,,,4,40549
0.27042195200920105,,,4,40599
0.25917285680770874,,,4,40649
0.2650873064994812,,,4,40699
0.24693810939788818,,,4,40749
0.22177796065807343,,,4,40799
0.28951409459114075,,,4,40849
0.25062888860702515,,,4,40899
0.25027579069137573,,,4,40949
0.28381580114364624,,,4,40999
0.25029897689819336,,,4,41049
0.24570931494235992,,,4,41099
0.26282748579978943,,,4,41149
0.249522402882576,,,4,41199
0.24172304570674896,,,4,41249
0.25676673650741577,,,4,41299
0.2257763296365738,,,4,41349
0.2907795310020447,,,4,41399
0.2681506872177124,,,4,41449
0.25374865531921387,,,4,41499
0.26465994119644165,,,4,41549
0.2748579978942871,,,4,41599
0.23771166801452637,,,4,41649
0.2454976737499237,,,4,41699
0.24269455671310425,,,4,41749
0.2187568098306656,,,4,41799
0.25206777453422546,,,4,41849
0.22148621082305908,,,4,41899
0.21259981393814087,,,4,41949
0.2631599009037018,,,4,41999
0.22351428866386414,,,4,42049
0.2462598979473114,,,4,42099
0.2051716446876526,,,4,42149
0.2626451849937439,,,4,42199
0.2755250334739685,,,4,42249
0.2540958821773529,,,4,42299
0.27608349919319153,,,4,42349
0.21711979806423187,,,4,42399
0.21813450753688812,,,4,42449
0.22119496762752533,,,4,42499
0.23167525231838226,,,4,42549
0.21683421730995178,,,4,42599
0.252297580242157,,,4,42649
0.2492087334394455,,,4,42699
0.22567693889141083,,,4,42749
0.22387480735778809,,,4,42799
0.2533661127090454,,,4,42849
0.2771950960159302,,,4,42899
0.2523893415927887,,,4,42949
0.23594389855861664,,,4,42999
0.24387045204639435,,,4,43049
0.2433130294084549,,,4,43099
0.2613125145435333,,,4,43149
0.26779186725616455,,,4,43199
0.2575479745864868,,,4,43249
0.2140803337097168,,,4,43299
0.24899588525295258,,,4,43349
0.241649329662323,,,4,43399
0.2208966314792633,,,4,43449
